sample_id,idx,question,category,difficulty,macro_family,model_answer,correct_answer_letter,correct,a_shap,t_shap,uc_audio_l1,mi_audio_l1,uc_text_l1,mi_text_l1,uc_audio_sum,mi_audio_sum,uc_text_sum,mi_text_sum,base_ucmi,uc_stem_drums,mi_stem_drums,uc_stem_bass,mi_stem_bass,uc_stem_other,mi_stem_other,uc_stem_vocals,mi_stem_vocals,uc_time_seg0,mi_time_seg0,uc_time_seg1,mi_time_seg1,uc_time_seg2,mi_time_seg2,uc_time_seg3,mi_time_seg3,uc_time_seg4,mi_time_seg4,uc_time_seg5,mi_time_seg5,uc_time_seg6,mi_time_seg6,uc_time_seg7,mi_time_seg7
q100_1247352,99,Which instrument plays the lead sound in the introduction?,Instrumentation,High,percettiva,A,A,True,0.5262725779967159,0.4737274220032841,0.6003974646400201,2.37340578895075,2.0186327434228812,1.1174609529918913,0.6003974646400201,0.9259298663264129,0.3085849055376582,1.0856729789965505,,0.09897424818220948,0.01608309853200851,0.1665568434886796,0.16711934697308628,0.19541520093560424,-0.7237379613121686,0.13945117203352675,1.4664653821334868,0.1091137123250952,1.1093723759920522,0.020205061978010905,-0.06598859177177237,0.0,0.03877692451651089,0.06263157523066278,-0.034673128284011034,0.056864381149580784,-0.012765124314722792,0.08829753393063547,0.04848398659221079,0.03574091353101702,0.02713836195358592,0.2275442864950179,-0.1844149383574405
q101_1247352,100,Which interval is played in the first two notes of the trombone?,Melody,High,analitica,B,A,False,0.14012738853503184,0.8598726114649682,0.31505066130648507,0.4364150723079948,2.0336627941407324,1.2164492569468393,0.02201981293769681,-0.0007480340397320734,0.8709505704375768,0.4426730115249249,,-0.10887733997530981,0.21783351913413135,0.09559777899281906,-0.04663130013178535,0.07293745812927191,-0.07971839779562066,-0.03763808420908435,-0.09223185524645741,-0.022687818728363132,-0.06633643393977941,-0.018509105130840052,0.007511975157231048,-0.02537670861982639,0.03214097123427278,-0.0013832513755919797,-0.02429803708923496,0.020439188911010583,-0.0038152443363721894,0.0244555486334358,0.024004306306089494,0.00911662088364349,-0.012077063744156,0.03596533836422851,0.04212149237221715
q102_1247352,101,What kind of saxophone plays the solo?,Instrumentation,Medium,percettiva,A,A,True,0.5076586433260394,0.4923413566739606,1.044958187527558,0.7115394955391137,2.336043993494624,2.0533343807946447,0.027519148288503326,0.10313665009283185,0.6535694992345848,1.8018513148255215,,0.00019443892678606967,-0.07585588368554949,0.20338318787658502,0.19967547627784893,0.33266104110465955,0.2076625965381238,-0.5087195196195273,-0.22834553903759142,0.2460999412934805,-0.11370316132926425,0.005927905229402088,-0.18970342104263177,0.017742045864619083,-0.058932306353415745,0.028201664701581943,-0.07152712448575876,0.049008592902456835,0.13911119209210415,0.0,0.05771988584751164,-0.025011661830505794,0.3374591176360766,-0.2944493398725314,0.0027124677282099295
q103_625206,102,What is the time signature of the tune?,Metre and Rhythm,Medium,percettiva,B,A,False,0.5633971291866029,0.43660287081339716,0.34537494373059313,1.0175992122440165,1.8187958622757447,0.9469264247165645,0.16772491944268633,-0.11222707781425956,1.8187958622757447,-0.7494169121819474,,-0.07244271728798342,-0.5601321821374449,0.07301015973606993,-0.004780962891693132,0.1835397718505698,0.4526860672148785,-0.01638229485596999,0.0,0.07664650784223738,0.06162387412184771,0.04795648369547371,-0.02688803242755714,0.012827057025545506,0.01953061521988035,0.048648186063190255,0.05449853346218503,0.00863719218621694,0.009899148975383788,-9.981317286627406e-05,-0.06225583018304943,-0.014349100300761537,-0.05635854356660875,-0.012541593896349665,-0.11227684341634109
q104_625206,103,What kind of bass is used in the song?,Instrumentation,Medium,percettiva,A,A,True,0.40178571428571425,0.5982142857142857,0.5999712885411088,1.6602212037117023,1.4349971110502175,0.4518750470177344,0.09692180797972871,-0.6826023306281228,1.206480359054444,0.339287994347562,,-0.11591579295307092,-0.16437781451328026,0.34844654826041876,0.3338494854131931,-0.13560894732761913,-1.0070339526566323,0.0,0.15495995112859662,0.06626822246377304,-0.1612518018381272,-0.007511506518367052,-0.23496804812636085,-0.030381704418714732,-0.23384326249126475,0.012931556884334665,-0.19068268141277184,-0.019443209510863535,0.06723621262819211,-0.029855417339461194,-0.10190415268131017,0.05150784887856458,-0.09057519235334448,0.053406017540462945,0.2633865956468643
q105_625206,104,What part of the drums is used to set the beat in the intro?,Instrumentation,Medium,percettiva,A,A,True,0.23375,0.76625,0.5356684537226291,2.360429277146677,1.7244368043944702,0.8990037764527282,0.4709139480554232,-0.2564157972828464,0.7057969502757544,0.07955578567132732,,0.25309738723163866,1.0062101406616424,0.2000570459297743,-1.1832878016806223,0.050136767727613156,0.04579659927027274,-0.03237725283360294,-0.12513473553413923,0.16487082321926616,-0.14041055622899637,0.01955547545132005,0.06890488881773915,0.04773132260811569,0.20665772957830292,0.07465387729037892,0.07612519886067773,0.05135996146251806,-0.25398340907783956,0.07667073132692528,0.12078190401997649,-0.008486603208347633,-0.11025797744686072,0.04455835990524664,-0.22423357580584596
q106_395289,105,What kind of jazz ensemble plays the song?,Instrumentation,Low,percettiva,A,A,True,0.5256849315068494,0.47431506849315075,0.5304826043141029,2.321271429181239,1.270723336420768,2.2165072992749164,0.33928698751188013,2.321271429181239,0.14310079509799478,1.4198039677998562,,-0.061731982395343804,0.7197972815543947,0.3329592810335534,0.10980501750922704,0.10192551487943811,1.491669130117617,-0.033865826005767596,0.0,0.011597688847393539,0.7360993424668831,0.049403590826804386,0.2874847191099824,-0.003583365839952085,0.20428989530926264,0.07737315309560557,0.4490819243411617,0.0973211580726762,0.2859210555758015,0.0,0.1622782221767013,0.017363119382537557,0.2463057971068485,0.08981164312681493,-0.05018952690540239
q107_2083,106,What kind of rhythm is used by the bass line in the intro?,Metre and Rhythm,Medium,percettiva,C,A,False,0.3763020833333333,0.6236979166666667,0.19396361562592118,1.1587401234100259,1.3952802033982827,0.6696565451999384,-0.1441692513009456,0.563824865800574,0.46521144837134265,-0.0962276053536805,,-0.10817249906833766,-0.2974576288047259,0.024897182162487798,0.6769757465025033,-0.04732436048863932,0.12326653397079447,-0.013569573906456422,0.061040214132002196,-0.04385651766366362,0.3447140716988097,-0.0015355596411298668,-0.021969972904605263,-0.011605037720904102,0.05083475761140878,-0.010748070130258911,0.08577614744080427,-0.05443187374524759,-0.03513064167460483,-0.03241803096509767,0.09931170752406329,-0.01743174863488711,0.0,0.02785758720024327,0.04028879610469812
q108_2083,107,What style of jazz would you say this tune is?,Genre and Style,Low,knowledge,A,A,True,0.4326047358834244,0.5673952641165756,0.7298643733169328,3.8488417359368263,1.936160058978319,2.8623958232150515,0.6737023461150374,3.8488417359368263,1.2901707279854482,2.7587402818368383,,-0.01653044081826261,1.2548881966250722,0.4952407613703102,0.5896300443047422,0.20654259834567484,1.7368657924022068,-0.011550572782684999,0.26745770260480506,0.18363043602133045,1.2733988184609997,0.1447232013464261,0.7221632570356328,0.019743022839756673,0.27330452995834775,0.09994278680687843,0.5766988702550419,0.10376240439298336,0.7137577610722281,0.01965556549555629,0.289518499154576,0.025693094397484285,0.0,0.07655183481462187,0.0
q109_2083,108,Which instrument predominates in the solos?,Instrumentation,Low,percettiva,A,A,True,0.5973101265822786,0.4026898734177215,1.3945436042192303,4.9472618084412066,0.9654033196708862,1.7865789348511356,0.33715509354458395,0.5816987896892793,0.18862653294831044,1.7482216492019287,,-0.2967220092186169,-0.8590687494673955,0.7317450797034171,2.5248983485535037,0.13410426917849008,0.23958195051173944,-0.23197224611870626,-1.3237127599085683,-0.028895154826961436,-0.2158073228717502,0.0989750481628032,0.07173907399986701,0.1271490242701794,0.40470352463318016,0.03889452169049679,-0.06443575307229926,0.10131108889039603,0.2899735267968251,0.03788828037492663,-0.02154215797972886,0.014375451143095533,0.0670099754240317,-0.052543166160352185,0.050057922759153495
